,0,1
42,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929324430, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 584.01, '2': 584.04, '3': 584.02, '5': 12, '6': 'T', '8': 16250248, '16': 'D', '34': 1728929324141, '35': 1728929323762, '37': 1728929324109, '38': 1728929324141, '39': ' ', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929324430, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '3': 6.09, '11': 6.02, '16': 3, '17': 7}, {'key': 'SPY   241014C00580000', '3': 4.1, '11': 4.02, '16': 3}, {'key': 'SPY   241014C00579000', '2': 5.01, '3': 5.1, '11': 5.02, '16': 3, '17': 7}, {'key': 'SPY   241014C00577000', '3': 7.09, '11': 7.02, '16': 3, '17': 7}, {'key': 'SPY   241014C00576000', '2': 7.94, '11': 8.02, '16': 10, '17': 25}, {'key': 'SPY   241014P00575000', '11': -9.02, '16': 1221, '17': 19324}, {'key': 'SPY   241014P00576000', '11': -8.02, '16': 1602, '17': 17387}, {'key': 'SPY   241014C00575000', '2': 8.93, '11': 9.02, '17': 28}, {'key': 'SPY   241014P00578000', '11': -6.02, '16': 6680, '17': 3461}, {'key': 'SPY   241014P00577000', '8': 31601, '11': -7.02, '16': 2102, '17': 6908, '18': 1}, {'key': 'SPY   241014P00579000', '11': -5.02, '16': 1058, '17': 13724}, {'key': 'SPY   241014P00583000', '4': 0.16, '8': 249714, '11': -1.02, '16': 352, '18': 1}, {'key': 'SPY   241014P00580000', '11': -4.02, '16': 7169, '17': 6501}, {'key': 'SPY   241014P00582000', '8': 248151, '11': -2.02, '16': 1384, '17': 2069}, {'key': 'SPY   241014P00581000', '11': -3.02, '16': 741, '17': 4251}, {'key': 'SPY   241014C00585000', '11': -0.97, '16': 136, '17': 379}, {'key': 'SPY   241014C00584000', '8': 266015, '11': 0.03, '16': 166, '17': 48, '18': 5}, {'key': 'SPY   241014C00583000', '3': 1.23, '4': 1.2, '8': 215013, '16': 20, '17': 63, '18': 2}, {'key': 'SPY   241014C00582000', '2': 2.07, '3': 2.15, '11': 2.02, '16': 10, '17': 79}, {'key': 'SPY   241014P00584000', '2': 0.46, '3': 0.47000000000000003, '8': 123848, '11': -0.03, '16': 131, '17': 54, '18': 5}, {'key': 'SPY   241014C00581000', '3': 3.12, '11': 3.02, '16': 3, '17': 7}, {'key': 'SPY   241014P00585000', '16': 2, '17': 62}]}"
43,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929325452, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.98, '2': 584, '3': 584, '5': 2, '8': 16251285, '9': 341, '34': 1728929325175, '35': 1728929324719, '37': 1728929325119, '38': 1728929325175}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929325452, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '2': 5.98, '3': 6.07, '11': 6, '17': 11}, {'key': 'SPY   241014C00580000', '2': 3.99, '3': 4.07, '11': 4, '16': 2, '17': 12}, {'key': 'SPY   241014C00579000', '2': 4.98, '3': 5.06, '11': 5, '17': 3}, {'key': 'SPY   241014C00577000', '2': 6.98, '3': 7.06, '11': 7, '16': 2, '17': 4}, {'key': 'SPY   241014C00576000', '11': 8}, {'key': 'SPY   241014P00575000', '11': -9, '16': 1281, '17': 18004}, {'key': 'SPY   241014P00576000', '11': -8, '16': 4616, '17': 15509}, {'key': 'SPY   241014C00575000', '3': 9.15, '11': 9, '16': 10, '17': 25}, {'key': 'SPY   241014P00578000', '11': -6, '16': 6997, '17': 3615}, {'key': 'SPY   241014P00577000', '11': -7, '16': 2351, '17': 7256}, {'key': 'SPY   241014P00579000', '11': -5, '16': 1009, '17': 10063}, {'key': 'SPY   241014P00583000', '8': 249716, '11': -1, '16': 554}, {'key': 'SPY   241014P00580000', '11': -4, '16': 7880, '17': 2860}, {'key': 'SPY   241014P00582000', '11': -2, '16': 1418, '17': 2097}, {'key': 'SPY   241014P00581000', '11': -3, '16': 1123, '17': 4263}, {'key': 'SPY   241014C00585000', '2': 0.13, '3': 0.14, '8': 169030, '11': -1, '16': 115, '17': 486, '18': 1}, {'key': 'SPY   241014C00584000', '2': 0.47000000000000003, '3': 0.48, '4': 0.47000000000000003, '8': 266020, '11': 0, '16': 48, '17': 113, '18': 1}, {'key': 'SPY   241014C00583000', '2': 1.15, '3': 1.19, '4': 1.16, '8': 215025, '11': 1, '16': 3, '17': 25, '18': 1}, {'key': 'SPY   241014C00582000', '2': 2.05, '3': 2.11, '11': 2, '16': 2, '17': 26}, {'key': 'SPY   241014P00584000', '2': 0.48, '3': 0.49, '4': 0.48, '8': 123860, '11': 0, '16': 9, '17': 180, '18': 1}, {'key': 'SPY   241014C00581000', '2': 3.01, '3': 3.08, '11': 3}, {'key': 'SPY   241014P00585000', '2': 1.11, '3': 1.16, '11': 1, '16': 12, '17': 50}]}"
44,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929326475, 'command': 'SUBS', 'content': [{'key': 'SPY', '5': 11, '6': 'L', '8': 16256403, '9': 100, '16': 'Z', '34': 1728929326144, '35': 1728929326144, '37': 1728929326102, '38': 1728929326144, '39': 'LTSE', '41': 'BATS'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929326475, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '2': 5.96, '3': 6.05, '16': 2, '17': 2}, {'key': 'SPY   241014C00580000', '2': 3.9699999999999998, '3': 4.05, '17': 2}, {'key': 'SPY   241014C00579000', '3': 5.05, '16': 5, '17': 2}, {'key': 'SPY   241014C00577000', '2': 6.96, '3': 7.04, '17': 2}, {'key': 'SPY   241014C00576000', '3': 8.14, '16': 2, '17': 29}, {'key': 'SPY   241014P00575000', '8': 17830, '16': 1345, '18': 24}, {'key': 'SPY   241014P00576000', '16': 3453, '17': 16611}, {'key': 'SPY   241014C00575000', '3': 9.14, '11': 8.98, '16': 7, '17': 28}, {'key': 'SPY   241014P00578000', '16': 7057, '17': 6655}, {'key': 'SPY   241014P00577000', '16': 1989, '17': 7636}, {'key': 'SPY   241014P00579000', '11': -5.01, '16': 1008, '17': 14515}, {'key': 'SPY   241014P00583000', '2': 0.17, '3': 0.18, '4': 0.17, '8': 249719, '16': 240, '17': 481, '18': 3}, {'key': 'SPY   241014P00580000', '16': 7774, '17': 5924}, {'key': 'SPY   241014P00582000', '8': 248154, '16': 1587, '17': 1867}, {'key': 'SPY   241014P00581000', '16': 1098, '17': 3568}, {'key': 'SPY   241014C00585000', '4': 0.13, '8': 169060, '11': -0.99, '16': 90, '17': 502, '18': 2}, {'key': 'SPY   241014C00584000', '4': 0.46, '8': 266023, '16': 76}, {'key': 'SPY   241014C00583000', '16': 30, '17': 11}, {'key': 'SPY   241014C00582000', '2': 2.03, '3': 2.1, '16': 10, '17': 20}, {'key': 'SPY   241014P00584000', '8': 123861, '16': 4, '17': 208}, {'key': 'SPY   241014C00581000', '2': 2.98, '3': 3.07, '16': 11, '17': 2}, {'key': 'SPY   241014P00585000', '4': 1.1400000000000001, '8': 21930, '17': 58}]}"
45,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929327498, 'command': 'SUBS', 'content': [{'key': 'SPY', '5': 13, '6': 'T', '8': 16260396, '9': 200, '16': 'D', '34': 1728929327361, '35': 1728929327223, '37': 1728929327137, '38': 1728929327361, '39': ' ', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929327498, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '16': 11, '17': 3}, {'key': 'SPY   241014C00580000', '16': 3, '17': 3}, {'key': 'SPY   241014C00579000', '17': 3}, {'key': 'SPY   241014C00577000', '3': 7.05, '11': 7.01, '16': 3, '17': 3}, {'key': 'SPY   241014C00576000', '11': 8.01, '16': 3}, {'key': 'SPY   241014P00575000', '11': -9.01, '16': 1277, '17': 19199}, {'key': 'SPY   241014P00576000', '16': 3443, '17': 17577}, {'key': 'SPY   241014C00575000', '11': 9.01, '16': 10}, {'key': 'SPY   241014P00578000', '16': 6563, '17': 5570}, {'key': 'SPY   241014P00577000', '16': 2328, '17': 7166}, {'key': 'SPY   241014P00579000', '8': 56798, '11': -5, '16': 812, '18': 5}, {'key': 'SPY   241014P00583000', '8': 249720, '11': -0.9877, '16': 224, '17': 502, '18': 1}, {'key': 'SPY   241014P00580000', '8': 111908, '11': -4.01, '16': 7406, '17': 4126}, {'key': 'SPY   241014P00582000', '8': 248186, '11': -1.9877, '16': 1685, '17': 1948, '18': 5}, {'key': 'SPY   241014P00581000', '16': 861}, {'key': 'SPY   241014C00585000', '11': -1, '16': 113, '17': 685}, {'key': 'SPY   241014C00584000', '4': 0.47000000000000003, '8': 266035, '16': 102, '17': 58, '18': 2}, {'key': 'SPY   241014C00583000', '4': 1.19, '8': 215026, '11': 0.9877}, {'key': 'SPY   241014C00582000', '3': 2.11, '17': 3}, {'key': 'SPY   241014P00584000', '2': 0.47000000000000003, '3': 0.48, '8': 123925, '16': 135, '17': 84, '18': 60}, {'key': 'SPY   241014C00581000', '2': 2.99, '16': 8, '17': 3}, {'key': 'SPY   241014P00585000', '8': 21940, '11': 1.0123, '17': 61, '18': 10}]}"
46,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929328518, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.95, '2': 583.98, '3': 583.96, '5': 11, '6': 'L', '8': 16262213, '9': 100, '34': 1728929328412, '35': 1728929328288, '37': 1728929328411, '38': 1728929328412, '39': 'LTSE'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929328518, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '3': 6.04, '11': 5.96, '16': 1, '17': 7}, {'key': 'SPY   241014C00580000', '3': 4.04, '11': 3.96, '16': 1, '17': 7}, {'key': 'SPY   241014C00579000', '2': 4.96, '11': 4.96, '16': 1, '17': 10}, {'key': 'SPY   241014C00577000', '2': 6.94, '3': 7.04, '11': 6.96, '16': 1, '17': 1}, {'key': 'SPY   241014C00576000', '3': 8.12, '11': 7.96, '16': 2, '17': 25}, {'key': 'SPY   241014P00575000', '11': -8.96, '16': 949, '17': 17374}, {'key': 'SPY   241014P00576000', '11': -7.98, '16': 4043}, {'key': 'SPY   241014C00575000', '3': 9.11, '11': 8.96, '16': 5, '17': 25}, {'key': 'SPY   241014P00578000', '11': -5.96, '16': 5714, '17': 3037}, {'key': 'SPY   241014P00577000', '11': -6.96, '16': 1621, '17': 6545}, {'key': 'SPY   241014P00579000', '11': -4.96, '16': 1103, '17': 7904}, {'key': 'SPY   241014P00583000', '8': 249721, '11': -0.96, '16': 241, '17': 263}, {'key': 'SPY   241014P00580000', '11': -3.96, '16': 6587, '17': 2109}, {'key': 'SPY   241014P00582000', '8': 248188, '11': -1.96, '16': 1360, '17': 1055, '18': 2}, {'key': 'SPY   241014P00581000', '8': 121640, '11': -2.96, '16': 602, '17': 3360, '18': 50}, {'key': 'SPY   241014C00585000', '2': 0.12, '3': 0.13, '8': 169063, '11': -1.04, '16': 841, '17': 291, '18': 1}, {'key': 'SPY   241014C00584000', '2': 0.46, '3': 0.47000000000000003, '4': 0.46, '8': 266106, '11': -0.04, '16': 49, '17': 131, '18': 52}, {'key': 'SPY   241014C00583000', '2': 1.12, '3': 1.16, '11': 0.96, '16': 10}, {'key': 'SPY   241014C00582000', '3': 2.09, '11': 1.96, '16': 1, '17': 20}, {'key': 'SPY   241014P00584000', '2': 0.48, '3': 0.49, '11': 0.04, '16': 99, '17': 125}, {'key': 'SPY   241014C00581000', '3': 3.05, '11': 2.96, '16': 1, '17': 7}, {'key': 'SPY   241014P00585000', '2': 1.13, '3': 1.17, '11': 1.04, '16': 30, '17': 5}]}"
47,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929329538, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.93, '2': 583.95, '3': 583.9699, '4': 4, '7': 'K', '8': 16262397, '9': 128, '34': 1728929329413, '35': 1728929328690, '37': 1728929329413, '38': 1728929329413, '40': 'EDGX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929329538, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '2': 5.93, '3': 6.02, '11': 5.9699, '16': 3}, {'key': 'SPY   241014C00580000', '2': 3.93, '3': 4.02, '11': 3.9699, '16': 3}, {'key': 'SPY   241014C00579000', '2': 4.93, '3': 5.02, '11': 4.9699, '16': 3, '17': 7}, {'key': 'SPY   241014C00577000', '2': 6.92, '3': 7.01, '11': 6.9699, '16': 3, '17': 4}, {'key': 'SPY   241014C00576000', '2': 7.92, '3': 8.11, '11': 7.9699, '17': 29}, {'key': 'SPY   241014P00575000', '11': -8.9699, '16': 1190, '17': 17659}, {'key': 'SPY   241014P00576000', '11': -7.9699, '16': 3446, '17': 15913}, {'key': 'SPY   241014C00575000', '2': 8.92, '11': 8.9699, '16': 2}, {'key': 'SPY   241014P00578000', '11': -5.9699, '16': 6467, '17': 5541}, {'key': 'SPY   241014P00577000', '11': -6.9699, '16': 1841, '17': 7112}, {'key': 'SPY   241014P00579000', '11': -4.9699, '17': 14047}, {'key': 'SPY   241014P00583000', '4': 0.18, '8': 249728, '11': -0.9699000000000001, '16': 291, '17': 221, '18': 3}, {'key': 'SPY   241014P00580000', '11': -3.9699, '16': 7214, '17': 3589}, {'key': 'SPY   241014P00582000', '4': 0.08, '8': 248210, '11': -1.9699, '16': 1748, '17': 1304, '18': 20}, {'key': 'SPY   241014P00581000', '8': 121641, '11': -2.9699, '16': 768, '17': 4391, '18': 1}, {'key': 'SPY   241014C00585000', '2': 0.11, '3': 0.12, '4': 0.12, '8': 169368, '11': -1.0301, '16': 1245, '17': 246, '18': 122}, {'key': 'SPY   241014C00584000', '2': 0.44, '3': 0.45, '4': 0.45, '8': 266162, '11': -0.030100000000000002, '16': 2, '17': 112, '18': 1}, {'key': 'SPY   241014C00583000', '2': 1.11, '3': 1.15, '4': 1.11, '8': 215029, '11': 0.9699000000000001, '16': 5, '17': 86}, {'key': 'SPY   241014C00582000', '2': 2, '3': 2.07, '4': 2.04, '8': 81630, '11': 1.9699, '16': 4, '17': 78}, {'key': 'SPY   241014P00584000', '2': 0.49, '3': 0.5, '4': 0.49, '8': 124091, '11': 0.030100000000000002, '16': 62, '17': 120, '18': 1}, {'key': 'SPY   241014C00581000', '2': 2.95, '3': 3.04, '11': 2.9699, '16': 3}, {'key': 'SPY   241014P00585000', '2': 1.1400000000000001, '3': 1.19, '11': 1.0301, '16': 7, '17': 30}]}"
48,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929330560, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.94, '2': 583.97, '3': 583.95, '4': 11, '5': 13, '6': 'P', '7': 'L', '8': 16262550, '9': 100, '34': 1728929330335, '35': 1728929330035, '37': 1728929330267, '38': 1728929330335, '39': 'ARCX', '40': 'LTSE'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929330560, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '3': 6.01, '11': 5.95, '17': 3}, {'key': 'SPY   241014C00580000', '11': 3.95, '16': 7, '17': 3}, {'key': 'SPY   241014C00579000', '2': 4.95, '11': 4.95, '16': 5, '17': 3}, {'key': 'SPY   241014C00577000', '11': 6.95, '16': 7, '17': 2}, {'key': 'SPY   241014C00576000', '16': 3}, {'key': 'SPY   241014P00576000', '16': 3375, '17': 15907}, {'key': 'SPY   241014C00575000', '11': 8.95}, {'key': 'SPY   241014P00578000', '16': 6505, '17': 4581}, {'key': 'SPY   241014P00579000', '11': -4.95, '16': 1108, '17': 13918}, {'key': 'SPY   241014P00583000', '11': -0.9500000000000001, '16': 224, '17': 328}, {'key': 'SPY   241014P00582000', '11': -1.9500000000000002, '16': 1794, '17': 1799}, {'key': 'SPY   241014P00581000', '11': -2.95, '16': 706, '17': 4506}, {'key': 'SPY   241014C00585000', '8': 169372, '11': -1.05, '16': 1113, '17': 241, '18': 4}, {'key': 'SPY   241014C00584000', '3': 0.46, '4': 0.44, '8': 266166, '11': -0.05, '16': 195, '17': 194, '18': 3}, {'key': 'SPY   241014C00583000', '3': 1.16, '4': 1.13, '8': 215030, '11': 0.9500000000000001, '16': 30, '17': 20}, {'key': 'SPY   241014C00582000', '11': 1.9500000000000002, '16': 10, '17': 21}, {'key': 'SPY   241014P00584000', '8': 124094, '11': 0.05, '16': 4, '17': 173}, {'key': 'SPY   241014C00581000', '11': 2.95, '16': 11, '17': 3}, {'key': 'SPY   241014P00585000', '2': 1.13, '3': 1.18, '11': 1.05, '16': 12, '17': 20}]}"
49,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929331583, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.96, '2': 583.98, '3': 583.98, '5': 5, '8': 16262751, '9': 150, '16': 'Z', '34': 1728929331266, '35': 1728929330544, '37': 1728929331106, '38': 1728929331266, '41': 'BATS'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929331583, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '3': 6.02, '11': 5.98, '16': 14, '17': 2}, {'key': 'SPY   241014C00580000', '2': 3.94, '3': 4.03, '11': 3.98, '16': 17}, {'key': 'SPY   241014C00579000', '2': 4.98, '11': 4.98, '16': 4, '17': 2}, {'key': 'SPY   241014C00577000', '2': 6.93, '3': 7.02, '11': 6.98, '16': 9, '17': 3}, {'key': 'SPY   241014C00576000', '11': 7.98}, {'key': 'SPY   241014P00576000', '11': -7.95, '17': 16173}, {'key': 'SPY   241014C00575000', '11': 8.98, '16': 3}, {'key': 'SPY   241014P00578000', '11': -5.98, '16': 6514, '17': 5562}, {'key': 'SPY   241014P00579000', '8': 56800, '11': -4.98, '16': 1126, '17': 14249, '18': 1}, {'key': 'SPY   241014P00583000', '11': -0.98, '16': 157, '17': 682}, {'key': 'SPY   241014P00580000', '11': -3.98, '16': 7381, '17': 4078}, {'key': 'SPY   241014P00582000', '4': 0.07, '8': 248211, '11': -1.98, '16': 1653, '17': 1776, '18': 1}, {'key': 'SPY   241014P00581000', '8': 121649, '11': -2.98, '16': 682, '17': 4935}, {'key': 'SPY   241014C00585000', '11': -1.02, '16': 1083, '17': 146}, {'key': 'SPY   241014C00584000', '2': 0.45, '3': 0.47000000000000003, '4': 0.47000000000000003, '8': 266170, '11': -0.02, '16': 83, '17': 325, '18': 2}, {'key': 'SPY   241014C00583000', '2': 1.13, '3': 1.17, '4': 1.1400000000000001, '8': 215034, '11': 0.98, '17': 15, '18': 3}, {'key': 'SPY   241014C00582000', '2': 2.01, '11': 1.98, '16': 78, '17': 2}, {'key': 'SPY   241014P00584000', '2': 0.48, '3': 0.49, '4': 0.48, '8': 124221, '11': 0.02, '17': 222, '18': 100}, {'key': 'SPY   241014C00581000', '2': 2.96, '11': 2.98, '16': 14, '17': 2}, {'key': 'SPY   241014P00585000', '3': 1.17, '11': 1.02, '16': 2, '17': 59}]}"
50,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929332606, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.98, '2': 583.99, '3': 583.9601, '4': 1, '5': 1, '6': 'Z', '7': 'P', '8': 16264469, '9': 500, '16': 'D', '34': 1728929332369, '35': 1728929332155, '37': 1728929332369, '38': 1728929332369, '39': 'BATS', '40': 'ARCX', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929332606, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '2': 5.94, '3': 6.03, '11': 5.9601, '16': 7, '17': 3}, {'key': 'SPY   241014C00580000', '2': 3.95, '11': 3.9601, '16': 7, '17': 1}, {'key': 'SPY   241014C00579000', '3': 5.03, '11': 4.9601}, {'key': 'SPY   241014C00577000', '2': 6.94, '11': 6.9601, '16': 7, '17': 1}, {'key': 'SPY   241014C00576000', '16': 10}, {'key': 'SPY   241014P00575000', '11': -8.9601, '16': 949, '17': 16985}, {'key': 'SPY   241014P00576000', '11': -7.9601, '16': 3552, '17': 16279}, {'key': 'SPY   241014C00575000', '11': 8.9601, '17': 28}, {'key': 'SPY   241014P00577000', '11': -6.9601, '16': 1463, '17': 4884}, {'key': 'SPY   241014P00579000', '11': -4.9601, '16': 895}, {'key': 'SPY   241014P00583000', '4': 0.17, '8': 249730, '11': -0.9601000000000001, '16': 144, '17': 635, '18': 1}, {'key': 'SPY   241014P00580000', '11': -3.9601, '16': 5473, '17': 4037}, {'key': 'SPY   241014P00582000', '4': 0.08, '8': 248212, '11': -1.9601000000000002, '16': 1507, '17': 1663}, {'key': 'SPY   241014P00581000', '8': 121659, '11': -2.9601, '16': 520, '17': 4919, '18': 10}, {'key': 'SPY   241014C00585000', '2': 0.12, '3': 0.13, '8': 169375, '11': -1.0399, '16': 94, '17': 469, '18': 3}, {'key': 'SPY   241014C00584000', '2': 0.46, '4': 0.46, '8': 266197, '11': -0.039900000000000005, '16': 54, '17': 191, '18': 1}, {'key': 'SPY   241014C00583000', '11': 0.9601000000000001, '17': 5}, {'key': 'SPY   241014C00582000', '3': 2.08, '11': 1.9601000000000002, '16': 7}, {'key': 'SPY   241014P00584000', '2': 0.47000000000000003, '8': 124230, '11': 0.039900000000000005, '16': 111, '17': 172, '18': 4}, {'key': 'SPY   241014C00581000', '3': 3.05, '11': 2.9601, '16': 10, '17': 3}, {'key': 'SPY   241014P00585000', '2': 1.12, '11': 1.0399, '16': 3}]}"
51,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929333629, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.98, '5': 11, '6': 'L', '7': 'T', '8': 16265499, '9': 100, '16': 'K', '34': 1728929333275, '35': 1728929333170, '37': 1728929333275, '38': 1728929333175, '39': 'LTSE', '40': ' ', '41': 'EDGX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929333629, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.98}, {'key': 'SPY   241014C00580000', '3': 4.04, '11': 3.98, '16': 11, '17': 3}, {'key': 'SPY   241014C00579000', '11': 4.98}, {'key': 'SPY   241014C00577000', '3': 7.03, '11': 6.98, '16': 4, '17': 3}, {'key': 'SPY   241014C00576000', '2': 7.93, '16': 4, '17': 28}, {'key': 'SPY   241014P00575000', '11': -8.98, '16': 1201, '17': 16603}, {'key': 'SPY   241014P00576000', '11': -7.98, '16': 1453, '17': 15501}, {'key': 'SPY   241014P00578000', '17': 5619}, {'key': 'SPY   241014P00577000', '11': -6.98, '16': 1901, '17': 6508}, {'key': 'SPY   241014P00579000', '11': -4.98, '16': 720, '17': 12413}, {'key': 'SPY   241014P00583000', '4': 0.18, '8': 249732, '11': -0.98, '16': 163, '17': 677}, {'key': 'SPY   241014P00580000', '8': 112011, '11': -3.98, '16': 6163, '17': 3261}, {'key': 'SPY   241014P00582000', '11': -1.98, '16': 2010, '17': 1650}, {'key': 'SPY   241014P00581000', '11': -2.98, '16': 835, '17': 4834}, {'key': 'SPY   241014C00585000', '11': -1.02, '16': 109, '17': 581}, {'key': 'SPY   241014C00584000', '2': 0.45, '8': 266205, '11': -0.02, '16': 134, '17': 201, '18': 8}, {'key': 'SPY   241014C00583000', '3': 1.18, '4': 1.15, '8': 215035, '11': 0.98, '16': 73, '17': 76, '18': 1}, {'key': 'SPY   241014C00582000', '3': 2.09, '11': 1.98, '16': 79, '17': 30}, {'key': 'SPY   241014P00584000', '3': 0.48, '11': 0.02, '16': 170, '17': 88}, {'key': 'SPY   241014C00581000', '2': 2.9699999999999998, '11': 2.98, '16': 9, '17': 2}, {'key': 'SPY   241014P00585000', '3': 1.16, '11': 1.02, '17': 61}]}"
52,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929334653, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.97, '4': 11, '5': 3, '6': 'Z', '7': 'L', '8': 16265628, '16': 'D', '34': 1728929333930, '35': 1728929334284, '37': 1728929333621, '38': 1728929333930, '39': 'BATS', '40': 'LTSE', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929334653, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '16': 10, '17': 2}, {'key': 'SPY   241014C00580000', '17': 2}, {'key': 'SPY   241014C00579000', '17': 1}, {'key': 'SPY   241014C00577000', '16': 7, '17': 2}, {'key': 'SPY   241014C00576000', '16': 8}, {'key': 'SPY   241014P00575000', '16': 1204, '17': 17508}, {'key': 'SPY   241014P00576000', '17': 15809}, {'key': 'SPY   241014C00575000', '11': 8.98, '16': 2}, {'key': 'SPY   241014P00578000', '16': 6499, '17': 5814}, {'key': 'SPY   241014P00577000', '16': 2867, '17': 7118}, {'key': 'SPY   241014P00579000', '17': 14249}, {'key': 'SPY   241014P00583000', '4': 0.17, '8': 249735, '16': 141, '17': 710}, {'key': 'SPY   241014P00580000', '16': 7098, '17': 3661}, {'key': 'SPY   241014P00582000', '17': 1875}, {'key': 'SPY   241014P00581000', '17': 4810}, {'key': 'SPY   241014C00585000', '4': 0.13, '8': 169376, '16': 132, '17': 703, '18': 1}, {'key': 'SPY   241014C00584000', '3': 0.46, '8': 266214, '16': 132, '17': 59, '18': 2}, {'key': 'SPY   241014C00583000', '2': 1.15, '4': 1.17, '8': 215047, '16': 10, '18': 2}, {'key': 'SPY   241014P00584000', '16': 143}, {'key': 'SPY   241014C00581000', '16': 11, '17': 1}, {'key': 'SPY   241014P00585000', '16': 2}]}"
